datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_discharge_mw,bath_charge_mw,bath_soc_mwh,na_discharge_mw,na_charge_mw,na_soc_mwh,ironair_discharge_mw,ironair_charge_mw,ironair_soc_mwh,curtailment_mwh,unserved_mwh
2035-07-19 14:00:00,20190.92463134807,3556.7,36.782000000000004,9722.1871409565,1416.4918380549527,11138.678979011453,0.0,0.0,0.0,4120.167084637997,5458.763652336616,0.0,54687.689708831516,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 15:00:00,20325.970621227294,3556.7,0.0,10352.375925300314,1508.3083456488357,11860.68427094915,4908.586350278145,0.0,0.0,4120.167084637997,0.0,0.0,54687.689708831516,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 16:00:00,20331.508784850103,3556.7,0.4834920000000001,9696.080454389921,1412.6881766046981,11108.768630994618,5665.556661855484,0.0,0.0,4120.167084637997,0.0,0.0,54687.689708831516,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 17:00:00,20241.620129126077,3556.7,11.1304,10460.8226261228,1524.1086860816908,11984.93131220449,0.0,0.0,0.0,4120.167084637997,4688.858416921588,0.0,49998.831291909926,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 18:00:00,19947.67144453092,3556.7,43.6505,7141.72589952007,1040.52681764163,8182.2527171617,0.0,0.0,0.0,4120.167084637997,8165.068227369218,0.0,41833.763064540704,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 19:00:00,19655.852822867615,3556.7,126.78000000000002,0.0,0.0,0.0,5756.241672480775,0.0,0.0,4120.167084637997,10216.131150386838,0.0,31617.63191415387,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 20:00:00,19438.58640381902,3556.7,491.382,0.0,0.0,0.0,12224.0,0.0,0.0,4120.167084637997,3166.504403819019,0.0,28451.127510334853,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 21:00:00,19145.06373181023,3556.7,980.316,0.0,0.0,0.0,12224.0,0.0,0.0,4120.167084637997,2384.0477318102294,0.0,26067.07977852462,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 22:00:00,18902.66257016582,3556.7,1080.71,0.0,0.0,0.0,12224.0,2041.2525701658196,0.0,2078.9145144721765,0.0,0.0,26067.07977852462,0.0,0.0,1809.5476350244735,0.0,0.0
2035-07-19 23:00:00,18812.34790185542,3556.7,903.273,0.0,0.0,0.0,12224.0,855.0766287511597,0.0,1223.8378857210173,625.0163723084552,0.0,25442.06340621617,648.281900795806,0.0,1161.2657342286698,0.0,0.0
2035-07-20 00:00:00,18789.769234777825,3556.7,324.27700000000004,0.0,0.0,0.0,12224.0,0.0,0.0,1223.8378857210173,2684.792234777824,0.0,22757.271171438344,0.0,0.0,1161.2657342286698,0.0,0.0
2035-07-20 01:00:00,18875.823777224523,3556.7,245.74300000000002,0.0,0.0,0.0,12224.0,0.0,0.0,1223.8378857210173,2849.380777224522,0.0,19907.89039421382,0.0,0.0,1161.2657342286698,0.0,0.0
2035-07-20 02:00:00,18951.654017598343,3556.7,234.30900000000003,0.0,0.0,0.0,12224.0,0.0,0.0,1223.8378857210173,2936.6450175983427,0.0,16971.24537661548,0.0,0.0,1161.2657342286698,0.0,0.0
2035-07-20 03:00:00,18964.860407775806,3556.7,81.51410000000001,0.0,0.0,0.0,0.0,1223.8378857210173,0.0,-0.0,12941.542687826119,0.0,4029.70268878936,1161.2657342286698,0.0,0.0,0.0,0.0
2035-07-20 04:00:00,18909.478771547736,3556.7,0.0,0.0,0.0,0.0,12224.0,0.0,0.0,-0.0,3128.7787715477352,0.0,900.9239172416244,-0.0,0.0,0.0,0.0,0.0
2035-07-20 05:00:00,18830.666443069324,3556.7,0.0,1875.7514826794118,273.29104314828686,2149.0425258276987,12224.0,0.0,0.0,0.0,900.9239172416244,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2035-07-20 06:00:00,18785.509108914128,3556.7,0.0,16193.978991962396,2359.4113891425595,18553.390381104957,0.0,0.0,2163.315537962158,1730.6524303697265,0.0,-0.0,0.0,0.0,1161.2657342286698,929.0125873829359,0.0,0.0
2035-07-20 07:00:00,18841.742770314937,3556.7,0.0,23889.906642482998,3480.683644569579,27370.590287052575,0.0,0.0,2218.028204729399,3505.074994153245,0.0,8706.253577779571,7835.628220001615,0.0,1161.2657342286698,1858.0251747658717,0.0,0.0
2035-07-20 08:00:00,18977.214772780535,3556.7,67.91610000000001,27845.905307366877,4057.060105845246,31902.96541321212,0.0,0.0,3000.0,5905.074994153245,0.0,12389.10100620292,18985.819125584243,0.0,1161.2657342286698,2787.037762148808,0.0,0.0
2035-07-20 09:00:00,19188.09100303358,3556.7,100.76599999999999,29064.525458650412,4234.609197727116,33299.13465637753,0.0,0.0,3000.0,8305.074994153245,0.0,12941.542687826119,30633.207544627752,0.0,1161.2657342286698,3716.0503495317434,665.7012312891579,0.0
2035-07-20 10:00:00,19330.37920688109,3556.7,0.0,29214.167178049793,4256.411521740073,33470.57869978987,0.0,0.0,3000.0,10705.074994153245,0.0,12941.542687826119,42280.59596367126,0.0,1161.2657342286698,4645.062936914679,594.0910708539864,0.0
