datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_discharge_mw,bath_charge_mw,bath_soc_mwh,na_discharge_mw,na_charge_mw,na_soc_mwh,ironair_discharge_mw,ironair_charge_mw,ironair_soc_mwh,curtailment_mwh,unserved_mwh
2045-02-06 05:00:00,20326.357548360793,3695.3,697.846,0.0,0.0,0.0,0.0,3000.0,3000.0,3600.0,49721.489606988245,33788.27805862745,31773.909505287742,25823.175879749946,25823.175879749946,213746.78331073362,0.0,0.0
2045-02-06 06:00:00,20128.49182882617,3695.3,581.1830000000001,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,49721.489606988245,33869.48077816208,12534.952598645366,25823.175879749946,25823.175879749946,208582.14813478364,0.0,0.0
2045-02-06 07:00:00,20179.413153706402,3695.3,531.675,7302.865761052244,246.45723938025995,7549.323000432504,0.0,3000.0,3000.0,2400.0,49721.489606988245,41318.37445371431,0.0,25823.175879749946,25823.175879749946,203417.51295883366,0.0,0.0
2045-02-06 08:00:00,20140.13098879879,3695.3,463.96799999999996,88573.69351400514,2989.1865329905218,91562.88004699566,0.0,0.0,3000.0,4800.0,44749.34064628942,49721.489606988245,0.0,0.0,25823.175879749946,224076.0536626336,41786.692217748096,0.0
2045-02-06 09:00:00,20176.503363713247,3695.3,244.18900000000002,102992.89475899687,3475.805984749009,106468.70074374588,0.0,0.0,3000.0,7200.0,30291.375854668513,49721.489606988245,14457.964791620907,0.0,25823.175879749946,244734.59436643356,41978.39674796296,0.0
2045-02-06 10:00:00,20278.346013473714,3695.3,114.43299999999999,93168.40452237127,3144.2489191720315,96312.65344154331,0.0,0.0,3000.0,9600.0,0.0,49721.489606988245,59207.30543791033,0.0,25823.175879749946,265393.13507023355,1299.3749413314,0.0
2045-02-06 11:00:00,20399.1022981897,3695.3,7.689050000000001,93683.34509674582,3161.6271425377245,96844.97223928354,0.0,0.0,3000.0,12000.0,0.0,49721.489606988245,103956.64608419975,0.0,25823.175879749946,286051.67577403353,1604.1935043556514,0.0
2045-02-06 12:00:00,20456.328168055108,3695.3,0.0,82969.61945542129,2800.0601452199626,85769.67960064125,0.0,0.0,3000.0,14400.0,9536.014054152045,49721.489606988245,139169.9726763371,0.0,25823.175879749946,306710.2164778335,0.0,0.0
2045-02-06 13:00:00,20509.189352930778,3695.3,0.0,89467.05866829891,3019.3358355917017,92486.39450389061,0.0,0.0,3000.0,16800.0,2872.160335778368,49721.489606988245,181047.15298684814,0.0,25823.175879749946,327368.7571816335,0.0,0.0
2045-02-06 14:00:00,20517.918722910246,3695.3,6.1647,93204.6997785722,3145.4738121029113,96350.17359067511,0.0,0.0,3000.0,19200.0,0.0,49721.489606988245,225796.49363313755,0.0,25823.175879749946,348027.2978854335,989.0540810266612,0.0
2045-02-06 15:00:00,20516.46382791367,3695.3,84.772,100925.39129207635,3406.0318421673537,104331.42313424371,0.0,0.0,3000.0,21600.0,0.0,49721.489606988245,270545.83427942696,0.0,25823.175879749946,368685.83858923346,9050.365819591847,0.0
2045-02-06 16:00:00,20447.11383307678,3695.3,135.96300000000002,75641.52746539778,2552.7515706302584,78194.27903602805,0.0,0.0,3000.0,24000.0,16966.237283786915,49721.489606988245,298328.9376419294,0.0,25823.175879749946,389344.37929303345,0.0,0.0
